dokument_id,doc_type,kommune,tittel,url
eb901a55-28b7-5740-9b48-80c3834571b6,case_attachment,4601,Vedlegg 1. Lovkrav og dagens organisering av Etat for spesialpedagogiske tjenester,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/12618210/Vedlegg-1-Lovkrav-og-dagens-organisering-av-Etat-for-spesialpedagogiske-tjenester
9c6ca60e-8469-565b-bf75-4f1f288de00a,case_attachment,4601,Høyring - Strategisk næringsplan for Samnanger kommune,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/12311824/Hoyring-Strategisk-naeringsplan-for-Samnanger-kommune
faefdc5a-5563-5133-a584-d1f7fcb8c6be,case_minutes,4601,"Saksprotokoll UMBY, 06062024, Sak 200/24, Laksevåg, gnr. 149, bnr. 241, Gravdalsrinden 5. Klage over vedtak om rammeløyve for riving av uthus og oppføring av 2 einebustader med uteareal",https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/10603537/Innstilling-vedtak-Laksevag-gnr-149-bnr-241-Gravdalsrinden-5-Klage-over-vedtak-om-rammeloyve-for-riving-av-uthus-og-oppforing-av-2-einebustader-med-uteareal
0cf1cb23-cce8-51f8-993d-cd0ddb9602cf,case_attachment,4601,Uttale fra Bymiljøetaten datert 26.06.2023,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/9060798/Uttale-fra-Bymiljoetaten-datert-26-06-2023
ed0fa945-04c5-5414-8d4c-a5a917d1539d,case_attachment,4601,Oppnevnelse av representantskapsmedlemmer/styremedlemmer i tre stiftelser ,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/12664873/Oppnevnelse-av-representantskapsmedlemmer-styremedlemmer-i-tre-stiftelser-
3c4ce019-9130-52cd-bcbe-e99f20c3c55d,case_presentation,4601,Representantforslag fra Ann Jorun Hillersøy (INP) om tryggere skolevei ved Kaland skole,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/9845892/Framstilling-Representantforslag-fra-Ann-Jorun-Hillersoy-INP-om-tryggere-skolevei-ved-Kaland-skole
ad8b7011-25b9-50f9-b12b-78ec29c24361,case_attachment,4601,Forslag til meddommere ved Hordaland jordskifterett 2025 - 2028,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/10599400/Forslag-til-meddommere-ved-Hordaland-jordskifterett-2025-2028
d0822eb8-df83-5e4e-9379-5038de28dfcd,case_attachment,4601,Klage datert 10.10.2024,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11327184/Klage-datert-10-10-2024
47d789b8-d9e5-5086-8fb6-350ea0513098,case_attachment,4601,Forskrift om elevpermisjon,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/10923024/Forskrift-om-elevpermisjon
6d81bdfc-d84f-5ffd-a4d5-0bd26a5262e2,case_attachment,4601,Presentasjon til UMBY 09.01.2025,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11810677/Presentasjon-til-UMBY-09-01-2025
3599ade3-9a42-5ad2-84ba-6be5744c4641,case_attachment,4601,A70-03 Fugleperspektiv sørøst,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/10883323/A70-03-Fugleperspektiv-sorost
633d282e-73fa-5910-80af-64e5b296f2f7,case_attachment,4601,Tilsvar til klagen datert 16.09.2024,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11467639/Tilsvar-til-klagen-datert-16-09-2024
faa2a61e-364d-5300-892f-3cee933871d3,case_attachment,4601,Referat IDM BEHO 1.2.24,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/10022567/Referat-IDM-BEHO-1-2-24
3bf54416-262e-5f65-bf92-dd5bc100562c,case_attachment,4601,Høringsuttalelse til NOU 2024:15 - En bedre regulert drosjenæring - delutredning II fra Drosjeutvalget - orienteringsskriv,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11286632/Horingsuttalelse-til-NOU-2024-15-En-bedre-regulert-drosjenaering-delutredning-II-fra-Drosjeutvalget-orienteringsskriv
2ab80615-7265-547e-8e6b-60f0bd2aaece,case_attachment,4601,Statsforvalteren omgjør vedtak -  62-2-0-0 Bontveitvegen 474. Klage på tillatelse til terrenginngrep m.m,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11803150/Statsforvalteren-omgjor-vedtak-62-2-0-0-Bontveitvegen-474-Klage-pa-tillatelse-til-terrenginngrep-m-m
01cb8751-e9f0-5b20-b90c-e797737a7515,case_minutes,4601,"Saksprotokoll RBA, 07052025, Sak 23/25, Saksfremlegg RBA, Bergenhus, Damsgårdveien 99-101, opparbeidelse offentlig plass og oppgradering av fellesområder",https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/12744719/Innstilling-vedtak-Saksfremlegg-RBA-Bergenhus-Damsgardveien-99-101-opparbeidelse-offentlig-plass-og-oppgradering-av-fellesomrader
73c64cf5-3c20-5432-950b-1362e364dfc3,case_attachment,5501,Brev 2: Forslag til endring i stemmekretsene Ringvassøy og Kvaløysletta,https://innsyn.tromso.kommune.no/application/getMoteDokument?dokid=2001972613
49c71789-ff4a-50f3-9bc2-8de7df5137c3,case_minutes,5501,Vedtak,https://innsyn.tromso.kommune.no/application/getMoteDokument?dokid=2001691444
10b7c109-0395-51c5-90b8-0f6e92c16c20,case_attachment,4601,"Forslag til revidert Reglement om arbeidsoppgaver, godtgjørelse og arbeidsvilkår for politiske rådgivere for byrådet",https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11003199/Forslag-til-revidert-Reglement-om-arbeidsoppgaver-godtgjorelse-og-arbeidsvilkar-for-politiske-radgivere-for-byradet
0d34d874-ea31-5bdb-afe2-b9063967d20e,case_attachment,4601,Flyfoto,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11327544/Flyfoto
9a828214-0428-5c86-969e-02c4fb4bf497,case_attachment,4601,UFKN hefte nr. 1 med enkeltstående forslag og merknader som ble behandlet i utvalgene i 49,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11666962/UFKN-hefte-nr-1-med-enkeltstaende-forslag-og-merknader-som-ble-behandlet-i-utvalgene-i-49
dbe698eb-d8ce-5ba5-94b3-0c7bd129af31,case_attachment,4601,64820000 - Kart vest,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11150538/64820000-Kart-vest
419152b6-a55a-5705-8bd6-5bb5891dc3cb,case_attachment,4601,"Vedtak BR2, 24102024, Sak 1284/24, Søknad om skjønnsmidler til fornyelse og innovasjon 2025",https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11375805/Vedtak-BR2-24102024-Sak-1284-24-Soknad-om-skjonnsmidler-til-fornyelse-og-innovasjon-2025
2b44033e-5423-5a0c-b3ce-46b7c02db9e3,case_attachment,4601,SV_ Skriftlige innspill - sak om konkurranseutsetting.msg,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/10050481/SV-Skriftlige-innspill-sak-om-konkurranseutsetting-msg
32f713e0-da83-5562-b9e7-dab1574ad1a3,case_attachment,4601,"Budsjett 2025. Innspill fra kommunalt råd for personer med funksjonsnedsettelse til byråd for eldre, helse og omsorg",https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/9875073/Budsjett-2025-Innspill-fra-kommunalt-rad-for-personer-med-funksjonsnedsettelse-til-byrad-for-eldre-helse-og-omsorg
76eb3f64-c093-5514-9204-3a8766c77738,case_attachment,4601,Nabosamtykke,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11461263/Nabosamtykke
6d4be0ee-cf27-51da-aba2-27d991429001,case_attachment,4601,Tilføying av info til skriftlig innlegg fra 06.03.2025 Skriftlig innlegg UMBY-møtet om boligplanen _Nyhaugveien_,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/12273477/Tilfoying-av-info-til-skriftlig-innlegg-fra-06-03-2025-Skriftlig-innlegg-UMBY-motet-om-boligplanen-Nyhaugveien-
72d625eb-61ee-55ed-9e17-5470415d6375,case_presentation,4601,"Laksevåg, gnr 146 bnr 300, Gravdalsfeltet- Klage på vedtak om mindre endring av reguleringsplan etter forenkla prosess",https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/10067095/Framstilling-Laksevag-gnr-146-bnr-300-Gravdalsfeltet-Klage-pa-vedtak-om-mindre-endring-av-reguleringsplan-etter-forenkla-prosess
e349b2ee-194b-5f9d-85b3-537a116c0e4c,case_presentation,4601,Muntlige spørsmål til bystyret 31.01.2024,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/9673827/Framstilling-Muntlige-sporsmal-til-bystyret-31-01-2024
49b1f0e5-8c7d-5fa3-ae31-154d2ba162eb,case_attachment,4601,Klage over avslag,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/10411450/Klage-over-avslag
ca58ba3c-ffd5-52a0-beac-bf0772a41d91,case_presentation,5501,Plan 1975 - Detaljregulering for Meierikvartalet - Til offentlig ettersyn,https://innsyn.tromso.kommune.no/application/getMoteDokument?dokid=2001946188
e3210c7d-4443-5102-89f8-2f46ca28fb89,case_minutes,4601,"Saksprotokoll UHSO, 21082024, Sak 97/24, Representantforslag fra Kjersti Pettersen (H) og Christian Haugen (Frp) om fysioterapiundervisning etter fødsel",https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11001983/Innstilling-vedtak-Representantforslag-fra-Kjersti-Pettersen-H-og-Christian-Haugen-Frp-om-fysioterapiundervisning-etter-fodsel
d781c029-1daa-5aa9-94c7-80932a45538f,case_attachment,4601,Uttalelse til RTP Hjortevegen_datert 05.04.2022,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/10495726/Uttalelse-til-RTP-Hjortevegen-datert-05-04-2022
ef0bb4f0-7c15-55ec-967f-706d1145b814,case_attachment,4601,Oppstartssak Filmmelding 2024,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11386694/Oppstartssak-Filmmelding-2024
c9a62acb-7414-5212-8e75-70b9915c5bc3,case_attachment,4601,Statsforvalteren stadfester. Gnr 287 Bnr 217 Arnatveitvegen 137. Etablering av parkeringsplass,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11946844/Statsforvalteren-stadfester-Gnr-287-Bnr-217-Arnatveitvegen-137-Etablering-av-parkeringsplass
1371f1b7-46a9-523c-a925-18996b533cd4,case_attachment,4601,Utvalgforbyutvikling-12-09-24 (003),https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11118423/Utvalgforbyutvikling-12-09-24-003-
09784e88-bd79-52d2-9168-93b9ff7692e9,case_attachment,4601,Nedre Stiaberget 11-25 - presentasjon UMBY 14.08.24,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/10941385/Nedre-Stiaberget-11-25-presentasjon-UMBY-14-08-24
49cdbd82-755e-5fa5-b9b6-6b86fe755ba1,case_attachment,5501,Saksfremlegg - Finansrapport pr 311223 Tromsø Havn sak 4-24,https://innsyn.tromso.kommune.no/application/getMoteDokument?dokid=2001682167
2b3cf899-71b7-5dc9-92f2-98213e2c9ad2,case_attachment,4601,Plankart datert 06.11.2024,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11607904/Plankart-datert-06-11-2024
1e6f2a58-8d71-5a7e-a99c-2f96601d9e46,case_presentation,4601,Kjøp av bolig Harald Sæveruds veg 123. Gjennomføringsvedtak,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/10781497/Framstilling-Kjop-av-bolig-Harald-Saeveruds-veg-123-Gjennomforingsvedtak
d529e7fb-63ee-5fd3-ac19-009f72b8e17e,case_attachment,4601,Omorganisering av det spesialpedagogiske feltet. Innspill fra kommunalt råd for personer med funksjonsnedsettelse,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/12042077/Omorganisering-av-det-spesialpedagogiske-feltet-Innspill-fra-kommunalt-rad-for-personer-med-funksjonsnedsettelse
ff2e27b4-fda4-53a1-8f11-c545c267efc1,case_attachment,4601,Oversiktskart,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11689749/Oversiktskart
972bf2c0-c021-5336-b1b4-291b736a40c1,case_presentation,4601,"Ytrebygda, gnr. 106, bnr. 226, Eikeneset 33. Klage frå nabo på vedtak i Utvalg for miljø og byutvikling, om endring av vilkår for rammeløyve",https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/10715408/Framstilling-Ytrebygda-gnr-106-bnr-226-Eikeneset-33-Klage-fra-nabo-pa-vedtak-i-Utvalg-for-miljo-og-byutvikling-om-endring-av-vilkar-for-rammeloyve
249a634a-043d-5eaa-8199-b01d2d46ca02,case_attachment,4601,Svar på skriftlig spørsmål nr. 187 fra Katrine Nødtvedt (MDG) til byutviklingsbyråden angående reguleringsplan til sykkelvei lan,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11494416/Svar-pa-skriftlig-sporsmal-nr-187-fra-Katrine-Nodtvedt-MDG-til-byutviklingsbyraden-angaende-reguleringsplan-til-sykkelvei-lan
f33759b9-c0e6-5005-b758-8d65648a50c3,case_attachment,4601,Høringsinnspill fra FANA GOLFKLUBB,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/10941034/Horingsinnspill-fra-FANA-GOLFKLUBB
92fd4340-5b44-5956-98d4-05669428d7ea,case_minutes,4601,"Saksprotokoll BR1, 26092024, Sak 290/24, Innbyggerforslag - fordømmelse av Israels handlinger i Palestina og Gaza",https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11205057/Innstilling-vedtak-Innbyggerforslag-fordommelse-av-Israels-handlinger-i-Palestina-og-Gaza
7443a5cc-3e8d-58d7-89f6-2074b9c6cd82,case_minutes,4601,"Saksprotokoll Bystyret, 29012025, Sak 52/25, Eventuelt bystyret 29.01.2025",https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/12050178/Innstilling-vedtak-Eventuelt-bystyret-29-01-2025
25eac3f9-3bb6-56a8-b013-5fef18e114be,case_attachment,4601,Kommuneplanens samfunnsdel. Høringsinnspill fra kommunalt råd for personer med funksjonsnedsettelse,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/12353831/Kommuneplanens-samfunnsdel-Horingsinnspill-fra-kommunalt-rad-for-personer-med-funksjonsnedsettelse
fb71b192-51f3-5af9-9455-7e5234c956bd,case_attachment,4601,Presentasjon UMBY Sanddalsringen_Madsen Beboere Sanddalsringen Kjenndalslia,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11607244/Presentasjon-UMBY-Sanddalsringen-Madsen-Beboere-Sanddalsringen-Kjenndalslia
498e7c00-4a2b-5130-99a5-b74c0952d6ad,case_attachment,4601,5990_falsens_vei_59_utsnitt_situasjonsplan_eksisterende_henteplass,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11151643/5990-falsens-vei-59-utsnitt-situasjonsplan-eksisterende-henteplass
4c520615-6746-548d-a553-012f9c23b69b,case_presentation,4601,Saker til gjennomsyn i utvalg for miljø og byutvikling 05.12.2024,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11588537/Framstilling-Saker-til-gjennomsyn-i-utvalg-for-miljo-og-byutvikling-05-12-2024
9cb0953c-95ad-596c-bcd1-6e8130f7a039,case_presentation,4601,Laksevåg gnr 136 bnr 43 Drotningsvikveien 131. Klage på byrådens fullmaktvedtak. Tillatelse til oppføring av enebolig Bolig 7,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/10621144/Framstilling-Laksevag-gnr-136-bnr-43-Drotningsvikveien-131-Klage-pa-byradens-fullmaktvedtak-Tillatelse-til-oppforing-av-enebolig-Bolig-7
eaac5a56-2db7-51db-898d-683321d7ff85,case_attachment,4601,Planbeskrivelse datert 05.02.2024,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/12039750/Planbeskrivelse-datert-05-02-2024
430f062b-56b6-5eb9-875a-ca84025ff419,case_attachment,4601,RTP Datert 20.04.2023,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/10643762/RTP-Datert-20-04-2023
ebbf7921-2049-575a-8f09-8c52f4aa9311,case_attachment,4601,Høringsbrev,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/12497504/Horingsbrev
56671a49-226a-51f6-a506-cdfe83cd730b,case_attachment,4601,Momenter på innspillsmøte fra Mennesker i Limbo.msg,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/10314909/Momenter-pa-innspillsmote-fra-Mennesker-i-Limbo-msg
a65e0b20-2258-5aa2-a7dd-40f0153f9359,case_presentation,4601,Innbyggerforslag - Bibliotek i Bunnpris-bygget,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/10014414/Framstilling-Innbyggerforslag-Bibliotek-i-Bunnpris-bygget
aa3644d2-c60f-5fbc-9b67-3a271b1e8cca,case_minutes,4601,"Saksprotokoll UMBY, 22082024, Sak 289/24, Representantforslag fra Ingrid Nergaard Fjeldstad (Venstre) og Thor Haakon Bakke (MDG) om fremdrift og finansiering av karbonfangstanlegget til BIR",https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11020500/Innstilling-vedtak-Representantforslag-fra-Ingrid-Nergaard-Fjeldstad-Venstre-og-Thor-Haakon-Bakke-MDG-om-fremdrift-og-finansiering-av-karbonfangstanlegget-til-BIR
a236a3f3-348a-5cfa-9bfd-e3a75946ef06,case_attachment,4601,"Søknad om fornyelse av konsesjon for Bergen Sjøflyplass, Sandviken",https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/12336528/Soknad-om-fornyelse-av-konsesjon-for-Bergen-Sjoflyplass-Sandviken
b0ea4ba4-c36f-5aae-9e50-cad334e7a66c,case_attachment,5501,Vedlegg 1 Strategiske mål og rammebetingelser - Oppdatert innspill til politisk forankring 2024-11-29,https://innsyn.tromso.kommune.no/application/getMoteDokument?dokid=2001921905
97010771-5133-593c-8428-f77e4a11de35,case_attachment,4601,Underretning om vedtak,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/10411416/Underretning-om-vedtak
740e068a-fb48-5ed8-8083-4150206be431,case_minutes,4601,"Saksprotokoll BR2, 30052024, Sak 1144/24, Fana Gnr. 13,  Bnr. 515 m. fl., Statsminister Michelsens veg, Rekstenbyggene. Stans av planinitiativ",https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/10532894/Innstilling-vedtak-Fana-Gnr-13-Bnr-515-m-fl-Statsminister-Michelsens-veg-Rekstenbyggene-Stans-av-planinitiativ
2246c8bf-3a39-5b93-9f7c-19574ff58c0e,case_attachment,4601,FOTBALLFESTIVALEN.2025,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11731586/FOTBALLFESTIVALEN-2025
da230900-536f-57a7-af41-e38fa24572ba,case_attachment,4601,Byantikvarens tilbakemelding Kulturminnedokumentasjon Sandsliåsen 46,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/10661339/Byantikvarens-tilbakemelding-Kulturminnedokumentasjon-Sandsliasen-46
cac56bcf-2ec0-5be8-8db2-51e38474b7cc,case_attachment,4601,Søknad,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11372505/Soknad
9a52e528-ae9a-51e0-ac13-29f8ed1e37c8,case_attachment,4601,Tilsvar befaring,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/10964750/Tilsvar-befaring
7388c2f1-29b4-5d90-8d6b-88771c543c67,case_attachment,5501,5 c. Overvanns- og fordøyningsmagasinberegning ,https://innsyn.tromso.kommune.no/application/getMoteDokument?dokid=2001946195
d626cec9-6bce-50ce-861d-9a7f0b563d7e,case_presentation,5501,EUs reviderte avløpsdirektiv utløser strengere rensekrav for byområdet – Samordning med pågående prosjekter innenfor samferdsel og teknisk infrastruktur kan gi betydelige besparelser når ny avløpstransportstruktur skal etableres,https://innsyn.tromso.kommune.no/application/getMoteDokument?dokid=2001706320
441d9dfa-3de5-51cf-a667-9fed8822e09f,case_minutes,4601,"Saksprotokoll BR1, 30012025, Sak 28/25, Fana, gnr. 44 bnr. 893, Totlandsvegen. Klage over UMBY sitt vedtak om avslag på søknad om dispensasjon for oppføring av fortau, samt vedtak om å avvise realitetsbehandling av søknad om byggjeløyve",https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/12001712/Innstilling-vedtak-Fana-gnr-44-bnr-893-Totlandsvegen-Klage-over-UMBY-sitt-vedtak-om-avslag-pa-soknad-om-dispensasjon-for-oppforing-av-fortau-samt-vedtak-om-a-avvise-realitetsbehandling-av-soknad-om-byggjeloyve
cbcf1800-c8b7-5bae-9497-6043767a20c0,case_attachment,4601,Støyrapport datert 16.03.2021,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/9983019/Stoyrapport-datert-16-03-2021
f5038ac5-2808-5d07-9401-91285f840e31,case_minutes,4601,"Saksprotokoll UMBY, 18012024, Sak 36/24, Åsane gnr 208 bnr 207 Rollandslia 100-118. Klage på byrådens fullmaktvedtak. Tillatelse til påbygg med 1 etasje på eksisterende boligblokk m.m. (Blokk D)",https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/9746667/Innstilling-vedtak-Asane-gnr-208-bnr-207-Rollandslia-100-118-Klage-pa-byradens-fullmaktvedtak-Tillatelse-til-pabygg-med-1-etasje-pa-eksisterende-boligblokk-m-m-Blokk-D-
e50e7976-4c9b-51b4-9777-70666ea27709,meeting_minutes,4601,Protokoll Bergen bystyre 08.05.2024,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/10399486/Protokoll-Bergen-bystyre-08-05-2024
5513c4ee-6afe-5f48-9fb3-ea65e4032cc7,case_attachment,4601,Svar på Representantforslag fra Thor Haakon Bakke (MDG) om overtakelse av kollektivansvar,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/9053861/Svar-pa-Representantforslag-fra-Thor-Haakon-Bakke-MDG-om-overtakelse-av-kollektivansvar
46a1bf19-6a6d-5806-9b85-c4b9b7bf900d,case_history,5501,"0025/25, Kommunestyret, 23.04.2025",https://innsyn.tromso.kommune.no/application/getMoteDokument?dokid=2002061390
a12d212c-555b-5147-a5c9-78665b268ad8,case_attachment,4601,Høring - Forslag til endringer i forskrift om konsekvensutredninger,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/9622726/Horing-Forslag-til-endringer-i-forskrift-om-konsekvensutredninger
32c35c1e-653a-5cb1-ba6f-1116fa7f30c9,case_attachment,4601,Tilsvar på klage,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/10508299/Tilsvar-pa-klage
f44a310e-19a3-52cc-9acd-7d29ce676e99,case_attachment,4601,Nabomerknader_C-2 Uttale - Nabovarsel - Vesentlig terrenginngrep - gnr 158 bnr 95 – Damsgårdveien 99-101,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/12590046/Nabomerknader-C-2-Uttale-Nabovarsel-Vesentlig-terrenginngrep-gnr-158-bnr-95-Damsgardveien-99-101
d65d2fa5-5684-5068-9609-0f409941efb6,case_minutes,4601,"Saksprotokoll BR2, 13022025, Sak 1030/25, Havneplass, Børshopen, Strandkaien, MS Eric the red - Søknad om ny alminnelig skjenkebevilling for alkoholholdig drikk gruppe 1-3 når skipet ligger ved kai i Bergen, frem til 30.09.2028",https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/12109897/Innstilling-vedtak-Havneplass-Borshopen-Strandkaien-MS-Eric-the-red-Soknad-om-ny-alminnelig-skjenkebevilling-for-alkoholholdig-drikk-gruppe-1-3-nar-skipet-ligger-ved-kai-i-Bergen-frem-til-30-09-2028
9043fc70-72b8-5bd4-8ab1-3f74c2c6a8e7,case_attachment,4601,Naturmangfoldsrapport,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/9785907/Naturmangfoldsrapport
55f06287-6f4c-5c26-bce5-bad8ceb2775c,case_attachment,4601,Uttalelse Bane NOR,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/9848375/Uttalelse-Bane-NOR
d84d93e6-aa66-5869-8ffd-e7d303efe02c,case_attachment,4601,Kommunalt råd for personer med funksjonsnedsettelses innspill til Tilstandsrapport for bergensskolen 2023/2024,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11452079/Kommunalt-rad-for-personer-med-funksjonsnedsettelses-innspill-til-Tilstandsrapport-for-bergensskolen-2023-2024
f6c9d1ed-53bd-55ca-99c7-f2c0f5deb657,case_presentation,4601,Overlevering av representantforslag 19.02.2025,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/12003006/Framstilling-Overlevering-av-representantforslag-19-02-2025
1e9b531e-21ce-53f8-963b-5d8a7d258eb5,case_attachment,4601,Midtunheia 2 og 4 AS Fana Røde Kors Tilleggsinformasjon ,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/12480751/Midtunheia-2-og-4-AS-Fana-Rode-Kors-Tilleggsinformasjon-
7d5ee579-d086-5e3b-b90e-f324ddea1a01,case_attachment,4601,Bystyresak 30.03.2022 sak 53-22 - Innstilling-vedtak,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/12185746/Bystyresak-30-03-2022-sak-53-22-Innstilling-vedtak
9e287898-7d49-510c-8d7f-872ce6d705aa,case_attachment,4601,Avslag datert 13.02.2024,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/10102262/Avslag-datert-13-02-2024
f3239893-57f2-596b-bb33-c33e67c2bcd6,case_attachment,4601,Merknadsskjema for høringsinnspill - Forskrift om skoleregler og skoledemokrati,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/10921516/Merknadsskjema-for-horingsinnspill-Forskrift-om-skoleregler-og-skoledemokrati
ea49a413-a0ea-56b6-be28-aa57a235f20c,case_presentation,4601,Innkomne svar på skriftlige spørsmål til utvalg for miljø og byutvikling 21.03.2024,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/9913101/Framstilling-Innkomne-svar-pa-skriftlige-sporsmal-til-utvalg-for-miljo-og-byutvikling-21-03-2024
849b7771-2ae2-5369-90c1-b65be86d5b42,case_attachment,4601,Svar på representantforslag fra Even Sørland (AP) og Steek Ranjit Emilianus (AP) om cricket på gamle Arna stadion ,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11664657/Svar-pa-representantforslag-fra-Even-Sorland-AP-og-Steek-Ranjit-Emilianus-AP-om-cricket-pa-gamle-Arna-stadion-
ce2a2752-25b6-5685-8a7a-759356fe3ddc,case_presentation,4601,Åsaheimen behandlingssenter. Sluttmelding,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/10012681/Framstilling-Asaheimen-behandlingssenter-Sluttmelding
b30aaac4-5bd5-5f15-893a-0decc664cc4a,case_attachment,4601,"Hefte med voteringsresultat for enkeltstående forslag og
merknader som ble behandlet i bystyrets møte 17.12.2024",https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11731399/Hefte-med-voteringsresultat-for-enkeltstaende-forslag-og-merknader-som-ble-behandlet-i-bystyrets-mote-17-12-2024
412bcf4c-6b12-5e4b-add4-3559ed400a76,case_attachment,4601,2_KART_Situasjonsplan_GH100,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11667273/2-KART-Situasjonsplan-GH100
b344caab-cf76-5607-bab4-ad3839c2cd00,case_attachment,4601,Høring -  endringer i utdanningsplanen i samfunnsmedisin.PDF,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/9430429/Horing-endringer-i-utdanningsplanen-i-samfunnsmedisin-PDF
3925740e-eead-53ff-9aea-b3d1089ad102,case_attachment,4601,14_Kulturminnedokumentasjon datert 05.09.2022,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/11375244/14-Kulturminnedokumentasjon-datert-05-09-2022
08dd8d8f-46f2-5c49-9d46-d4ad09910b25,case_presentation,4601,Rådets arbeid og revidering av årsplan for 2024,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/10347162/Framstilling-Radets-arbeid-og-revidering-av-arsplan-for-2024
5dc17cda-0f60-5331-a9bc-1faceff77303,case_attachment,4601,Fagnotat datert 10.04.2024,https://bergen.kommune.no/politikere-utvalg/api/fil/bk360/10247800/Fagnotat-datert-10-04-2024
